numero_processo,classe,assunto,formato,data_ajuizamento,data_ultimo_movimento,ultima_atualizacao,nome_ultimo_movimento,codigo,orgao_julgador
00343637720078260451,Ação Penal - Procedimento Sumário,Crime Culposo,Físico,2007-11-22 11:55:36-02:00,2014-10-04 06:27:54-03:00,2023-08-29 13:44:49.253000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00342312020078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-11-21 15:24:18-02:00,2023-10-20 11:36:39-03:00,2024-07-20 01:51:08.598000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00335358120078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-11-12 08:40:44-02:00,2016-11-01 09:06:11-02:00,2023-08-29 13:42:50.017000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00333166820078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2007-11-08 13:40:32-02:00,2020-01-29 15:02:56-03:00,2024-07-31 21:46:04.415000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00328109220078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2007-11-01 15:04:56-02:00,2018-04-17 13:58:05-03:00,2023-08-29 13:42:49.518000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00326064820078260451,Ação Penal - Procedimento Sumário,Crimes de Trânsito,Físico,2007-11-01 12:29:46-02:00,2014-10-04 06:27:51-03:00,2023-08-29 13:45:30.774000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00311038920078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-10-18 13:37:55-02:00,2023-01-18 11:31:39-03:00,2024-07-20 01:50:53.516000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00306318820078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-10-15 09:50:22-02:00,2020-03-10 22:54:07-03:00,2024-07-31 18:29:17.449000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00302472820078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-10-09 06:41:35-03:00,2015-10-05 09:49:55-03:00,2023-08-29 13:45:13.073000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00291170320078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-09-27 21:00:00-03:00,2024-03-27 13:45:15-03:00,2024-07-31 18:35:10.261000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00283064320078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-09-20 13:53:42-03:00,2023-10-20 11:36:39-03:00,2024-07-20 01:50:33.363000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00282995120078260451,Ação Penal - Procedimento Sumário,Crimes de Trânsito,Físico,2007-09-20 13:31:17-03:00,2014-10-04 06:27:43-03:00,2023-08-29 13:44:47.686000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00282743820078260451,Procedimento Especial da Lei Antitóxicos,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,Físico,2007-09-20 13:02:43-03:00,2014-10-04 06:27:43-03:00,2023-08-29 13:44:47.633000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00282726820078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-09-20 13:02:24-03:00,2017-08-22 13:58:08-03:00,2023-08-29 13:44:47.566000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00277261320078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-09-17 07:07:30-03:00,2024-01-30 10:22:42-03:00,2024-07-19 23:08:19.812000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00276611820078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-09-14 12:12:32-03:00,2015-03-26 11:20:18-03:00,2023-08-29 13:44:47.245000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00274013820078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2007-09-13 09:16:34-03:00,2014-10-04 06:27:42-03:00,2023-08-29 13:45:57.242000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00268713420078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-09-10 06:07:26-03:00,2023-05-18 13:23:10-03:00,2024-07-19 23:08:13.676000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00266947020078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Eletrônico,2007-09-06 11:51:43-03:00,2024-05-08 18:47:47-03:00,2024-07-31 01:23:23.103000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00263283120078260451,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2007-09-03 12:47:12-03:00,2023-10-18 12:18:42-03:00,2024-07-31 18:18:24.983000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00261897920078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Eletrônico,2007-08-31 13:14:22-03:00,2024-03-19 11:08:31-03:00,2024-07-31 18:18:23.775000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00253080520078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-08-24 13:05:31-03:00,2017-05-03 13:31:26-03:00,2023-08-29 13:45:00.301000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00251643120078260451,Ação Penal - Procedimento Sumário,Leve,Físico,2007-08-23 12:55:52-03:00,2021-09-09 13:39:56-03:00,2024-07-31 18:18:00.602000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00214713920078260451,Carta Precatória Criminal,DIREITO PENAL,Físico,2007-07-19 13:11:00-03:00,2017-02-24 18:35:55-03:00,2023-08-29 13:44:24.186000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00203740420078260451,Ação Penal - Procedimento Sumário,Desacato ,Eletrônico,2007-07-06 14:14:35-03:00,2024-04-04 08:22:22-03:00,2024-07-31 01:26:50.268000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00201506620078260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2007-07-05 12:05:35-03:00,2024-04-02 01:58:56-03:00,2024-07-31 01:08:19.562000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00187241920078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-06-25 07:00:47-03:00,2017-05-23 10:04:08-03:00,2023-08-29 13:44:38.337000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00187207920078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-06-25 06:59:45-03:00,2024-05-09 13:05:02-03:00,2024-07-19 23:06:54.079000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00178469420078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-06-17 21:00:00-03:00,2020-01-29 15:09:49-03:00,2024-07-31 04:07:38.804000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00177732520078260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2007-06-15 13:44:14-03:00,2024-04-27 00:50:07-03:00,2024-07-31 04:07:38.084000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00175775520078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-06-14 13:58:29-03:00,2022-08-16 11:49:21-03:00,2024-08-01 04:07:30.682000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00138517320078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-05-25 12:44:07-03:00,2024-04-03 12:36:15-03:00,2024-07-19 23:06:34.755000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00122442520078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-05-14 09:22:07-03:00,2022-03-30 11:59:21-03:00,2024-07-31 20:23:16.876000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00122287120078260451,Ação Penal - Procedimento Sumário,Leve,Físico,2007-05-13 21:00:00-03:00,2014-10-04 06:27:23-03:00,2023-08-29 13:45:29.036000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00121819720078260451,Procedimento Especial da Lei Antitóxicos,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,Físico,2007-05-11 13:45:41-03:00,2014-10-04 06:27:22-03:00,2023-08-29 13:45:28.765000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00114899820078260451,Ação Penal - Procedimento Ordinário,Do Sistema Nacional de Armas,Físico,2007-05-06 21:00:00-03:00,2020-10-06 12:23:29-03:00,2024-07-31 23:09:01.496000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00113825420078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-05-04 12:05:25-03:00,2017-02-24 18:35:15-03:00,2023-08-29 13:42:33.294000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00108793320078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-04-27 12:36:32-03:00,2018-02-14 13:22:16-02:00,2023-08-29 13:44:34.242000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00103882620078260451,Procedimento Especial da Lei Antitóxicos,Crimes do Sistema Nacional de Armas,Físico,2007-04-24 06:31:50-03:00,2023-04-20 12:13:00-03:00,2024-07-19 23:06:16.717000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00101977820078260451,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2007-04-20 13:56:42-03:00,2020-05-12 13:13:28-03:00,2024-07-31 23:08:23.910000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00098409820078260451,Procedimento Especial da Lei Antitóxicos,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,Físico,2007-04-19 06:35:18-03:00,2014-10-04 06:27:18-03:00,2023-08-29 13:44:52.054000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00094251820078260451,Ação Penal - Procedimento Ordinário,Furto (art. 155),Físico,2007-04-15 21:00:00-03:00,2024-01-09 13:10:03-03:00,2024-07-19 23:06:11.018000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00080707020078260451,Ação Penal - Procedimento Sumário,Leve,Físico,2007-03-29 21:00:00-03:00,2014-10-04 06:27:15-03:00,2023-08-29 13:45:35.705000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00065541520078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-03-16 14:16:04-03:00,2023-02-14 14:02:13-03:00,2024-07-19 22:56:52.715000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00065151820078260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-03-16 12:47:46-03:00,2022-03-30 11:59:21-03:00,2024-07-31 01:28:14.881000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00374608020108260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2007-03-16 12:47:46-03:00,2022-05-13 05:56:43-03:00,2024-07-31 01:11:21.198000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00065004920078260451,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2007-03-16 11:55:16-03:00,2020-05-15 11:37:23-03:00,2024-07-31 01:28:08.989000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00058656820078260451,Ação Penal - Procedimento Ordinário,Estelionato,Físico,2007-03-09 13:29:22-03:00,2017-10-25 13:30:33-02:00,2023-08-29 13:44:59.027000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00058639820078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-03-09 13:27:39-03:00,2021-07-27 11:15:38-03:00,2024-07-31 19:02:18.496000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00056560220078260451,Ação Penal - Procedimento Ordinário,Crimes Praticados por Particular Contra a Administração em Geral,Eletrônico,2007-03-08 11:21:42-03:00,2024-04-19 11:48:13-03:00,2024-07-31 19:02:14.017000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00055296420078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-03-07 06:54:04-03:00,2022-04-08 07:58:58-03:00,2024-07-31 19:02:03.855000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00050697720078260451,Ação Penal de Competência do Júri,Crime Culposo,Físico,2007-03-01 14:13:02-03:00,2022-02-16 15:26:23-03:00,2024-07-31 19:01:05.442000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00008148420078260125,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2007-02-26 14:11:51-03:00,2014-10-04 06:20:28-03:00,2023-08-29 12:12:39.402000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00041569520078260451,Ação Penal - Procedimento Ordinário,Contra a dignidade sexual,Físico,2007-02-21 22:00:00-02:00,2020-09-22 07:02:45-03:00,2024-07-31 01:26:19.815000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00020211320078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2007-01-26 12:11:20-02:00,2023-04-13 08:20:12-03:00,2024-07-19 22:56:03.699000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00014556420078260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2007-01-19 13:14:14-02:00,2022-06-27 10:29:10-03:00,2024-07-31 18:51:45.648000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00329280520068260451,Ação Penal - Procedimento Sumário,Leve,Físico,2006-12-28 12:28:50-02:00,2014-10-04 06:26:59-03:00,2023-08-29 13:45:55.654000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00325825420068260451,Ação Penal - Procedimento Ordinário,Receptação,Físico,2006-12-26 10:27:10-02:00,2014-10-04 06:26:59-03:00,2023-08-29 13:45:55.448000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00306304020068260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2006-12-01 14:02:51-02:00,2024-04-11 06:42:21-03:00,2024-07-31 01:16:40.821000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00294863120068260451,Ação Penal - Procedimento Sumário,Roubo ,Físico,2006-11-21 13:49:45-02:00,2022-08-24 20:17:11-03:00,2024-07-31 08:16:48.424000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00407345720078260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-11-21 13:49:45-02:00,2017-08-04 12:31:16-03:00,2023-08-29 13:44:01.040000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00293901620068260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-11-17 15:29:48-02:00,2021-07-27 08:38:30-03:00,2024-07-31 08:16:47.275000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00292221420068260451,Ação Penal - Procedimento Sumário,Contravenções Penais,Físico,2006-11-17 07:08:12-02:00,2014-10-04 06:26:53-03:00,2023-08-29 13:43:45.236000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00284938520068260451,Ação Penal - Procedimento Ordinário,Receptação,Físico,2006-11-13 08:37:57-02:00,2016-07-12 08:19:05-03:00,2023-08-29 13:43:44.844000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00281482220068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-11-09 15:04:03-02:00,2024-01-12 13:04:06-03:00,2024-07-31 08:16:41.724000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00281291620068260451,Procedimento Especial da Lei Antitóxicos,Crimes de Tráfico Ilícito e Uso Indevido de Drogas,Físico,2006-11-09 13:12:30-02:00,2014-10-04 06:26:51-03:00,2023-08-29 13:44:14.833000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00265278720068260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-10-23 06:25:14-03:00,2020-02-05 15:01:21-03:00,2024-07-31 01:18:30.840000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00251118420068260451,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2006-10-06 07:35:46-03:00,2023-12-04 12:14:06-03:00,2024-07-31 01:23:23.200000-03:00,Mandado,10065,01 CRIMINAL DE PIRACICABA
00251508120068260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2006-10-05 21:00:00-03:00,2024-05-23 14:08:56-03:00,2024-07-31 01:23:38.908000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00237018820068260451,Ação Penal - Procedimento Ordinário,Estelionato,Físico,2006-09-22 13:45:52-03:00,2020-09-17 09:42:59-03:00,2024-07-31 01:12:10.713000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00236819720068260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2006-09-22 12:55:54-03:00,2020-03-09 10:01:12-03:00,2024-07-31 01:12:08.211000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00231302020068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-09-18 08:42:00-03:00,2021-08-10 10:40:41-03:00,2024-07-31 01:11:57.806000-03:00,Recebimento,10065,01 CRIMINAL DE PIRACICABA
00229223620068260451,Ação Penal - Procedimento Sumário,Leve,Físico,2006-09-14 13:53:25-03:00,2014-10-27 10:59:12-02:00,2023-08-29 13:44:57.603000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00228634820068260451,Ação Penal - Procedimento Sumário,Furto (art. 155),Físico,2006-09-13 21:00:00-03:00,2024-04-09 13:41:30-03:00,2024-07-20 00:16:20.040000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00215851220068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-08-29 12:18:37-03:00,2014-10-04 06:26:38-03:00,2023-08-29 13:43:25.351000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00215825720068260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-08-29 12:11:29-03:00,2023-04-04 10:28:25-03:00,2024-07-20 00:16:06.421000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00211642220068260451,"Crimes de Calúnia, Injúria e Difamação de Competência do Juiz Singular",Crimes contra a Honra,Físico,2006-08-24 12:00:45-03:00,2022-01-07 13:43:25-03:00,2024-07-31 01:16:44.017000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00207043520068260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-08-18 13:35:45-03:00,2020-09-17 09:42:59-03:00,2024-07-31 01:16:32.899000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00202210520068260451,Ação Penal - Procedimento Ordinário,Uso de documento falso ,Físico,2006-08-15 08:56:14-03:00,2020-09-24 07:28:21-03:00,2024-07-31 01:16:13.675000-03:00,Baixa Definitiva,10065,01 CRIMINAL DE PIRACICABA
00187245320068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-07-31 12:50:23-03:00,2023-03-21 11:00:17-03:00,2024-07-20 00:16:02.617000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00163506420068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-07-04 07:52:39-03:00,2021-11-26 08:28:30-03:00,2024-07-31 20:38:46.128000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00163341320068260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Físico,2006-07-02 21:00:00-03:00,2015-10-01 13:15:23-03:00,2023-08-29 13:45:22.583000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00155053220068260451,Ação Penal - Procedimento Ordinário,Estelionato,Físico,2006-06-23 14:45:09-03:00,2022-07-13 06:19:44-03:00,2024-07-31 19:59:20.679000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00146436120068260451,Ação Penal - Procedimento Ordinário,Furto (art. 155),Físico,2006-06-18 21:00:00-03:00,2017-07-11 10:45:51-03:00,2023-08-29 13:44:03.377000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00143777420068260451,Ação Penal - Procedimento Ordinário,Receptação,Físico,2006-06-12 06:05:46-03:00,2023-08-21 13:55:37-03:00,2024-07-20 00:15:56.416000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00143490920068260451,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2006-06-09 13:37:18-03:00,2020-03-02 10:34:00-03:00,2024-08-01 01:03:48.252000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00143153420068260451,Ação Penal - Procedimento Ordinário,Apropriação indébita,Físico,2006-06-09 12:31:21-03:00,2020-03-09 10:00:34-03:00,2024-08-01 01:03:37.894000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00116808020068260451,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2006-05-15 12:32:57-03:00,2022-11-23 13:23:57-03:00,2024-08-01 00:38:56.742000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00115708120068260451,Ação Penal - Procedimento Ordinário,Furto ,Físico,2006-05-11 21:00:00-03:00,2022-03-30 11:59:21-03:00,2024-07-31 02:59:32.455000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00115785820068260451,Ação Penal - Procedimento Sumário,Crimes contra o Patrimônio,Físico,2006-05-11 21:00:00-03:00,2019-03-01 08:03:23-03:00,2023-08-29 13:45:23.368000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
00112945020068260451,Ação Penal - Procedimento Ordinário,Roubo ,Físico,2006-05-11 09:27:13-03:00,2022-06-28 13:06:20-03:00,2024-07-31 02:59:20.497000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
